127.0.0.1 - - [20/Sep/2018:09:30:39 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter,h&load%5B%5D=eartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 51130 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:30:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:04 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:04 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:34 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:34 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:35 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:36 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:39 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:31:41 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
